symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,40.1682116295,40.2613982486,39.492011291,40.0559098065,130840160,0.0,1.0
AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,41.2171584444,41.6376929306,40.8874211768,41.5755685178,234735304,0.0,1.0
AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.6353035301,41.8121191663,41.0307852062,41.1849015378,136970264,0.0,1.0
AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.7691099575,41.874243579,41.4799924983,41.5540639134,95643656,0.0,1.0
AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,42.1107942275,42.1107942275,41.654418734,41.7332689501,95630556,0.0,1.0
AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,42.0247758099,42.0761479204,41.3700800757,41.8407919722,114546124,0.0,1.0
AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,41.8861905815,42.0564499008,41.7902698382,41.9917033991,100244732,0.63,1.0
AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.7183292807,41.8454242656,41.5816422215,41.6056224073,67312100,0.0,1.0
AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,41.0876503935,41.6008263701,41.0492820962,41.4953135525,94353804,0.0,1.0
AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.5456981938,40.8429805575,40.377836893,40.7591218477,114809404,0.0,1.0
AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,41.0300979475,41.2147453784,40.8382564609,41.0492820962,93989304,0.0,1.0
AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,40.8022861822,41.0996404864,40.6799872344,41.015709836,86663244,0.0,1.0
AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.7615198663,40.900604944,40.6608030858,40.8358584423,63897548,0.0,1.0
AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.5192937383,41.653582779,40.9533613529,40.9533613529,99501884,0.0,1.0
AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,41.9557331204,41.9653251947,41.4977115711,41.5720501472,99989096,0.0,1.0
AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,41.9581311389,42.0852261238,41.8804113567,41.9893053805,56106076,0.0,1.0
AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.7471055037,41.9845093434,41.56725411,41.9773152876,82145252,0.0,1.0
AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,41.5025076083,41.9341509531,41.2123473598,41.7974638939,101873768,0.0,1.0
AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,40.6416189371,41.4665373295,40.085278626,41.3969947906,163153296,0.0,1.0
AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,41.2099493412,41.2794918801,40.3922250045,40.8694307025,160689472,0.0,1.0
AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,41.0181078546,41.1667850067,40.406613116,40.7543258105,158360320,0.0,1.0
AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,40.7183555318,41.394596772,40.6775892159,41.3610245119,128460208,0.0,1.0
AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,40.6799872344,41.130814728,40.3826329302,40.5409021567,108033712,0.0,1.0
AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,40.5289120637,40.8154033438,39.9174173252,40.1668112578,112897428,0.0,1.0
AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,40.6032506398,40.8718287211,40.5049318779,40.5337081009,97878452,0.0,1.0
AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,40.6152407327,41.0061177617,40.4833497107,40.883818814,92387488,0.0,1.0
AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,41.406586865,41.4593432738,40.4761556549,40.5744744168,132368204,0.0,1.0
AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,41.1739790625,41.3394423446,41.1166664183,41.2818898987,75781828,0.0,1.0
AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,41.3106661217,41.6152144816,41.2459196199,41.3658205491,92568968,0.0,1.0
AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,41.2986760287,41.5168957198,41.1619889695,41.3418403632,80877228,0.0,1.0
AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,41.7183292807,41.7662896523,41.3562284747,41.6367966489,148218528,0.0,1.0
AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,42.3058438334,42.4928892829,41.9317529345,41.9365489717,115326132,0.0,1.0
AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,41.8550163399,42.0588479194,41.7471055037,41.9725192504,108315488,0.0,1.0
AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,41.8094539868,42.0660419752,41.5456719427,41.9341509531,92001568,0.0,1.0
AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,41.9677232133,42.2099230901,41.7495035223,41.7662896523,81427304,0.0,1.0
AAPL,2017-12-22 00:00:00+00:00,175.01,175.42,174.5,174.68,16052615,41.9677232133,42.0660419752,41.8454242656,41.8885886001,64210460,0.0,1.0
AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.68,170.8,32968167,40.9030029626,41.1188246351,40.6895793088,40.95815739,131872668,0.0,1.0
AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,40.9101970184,40.9533613529,40.6967733645,40.7902960892,86688248,0.0,1.0
AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171.0,15997739,41.0253019103,41.2099493412,40.8814207954,41.0061177617,63990956,0.0,1.0
AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,40.5816684726,40.9077989998,40.579270454,40.8910128697,102574844,0.0,1.0
AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,41.3082681031,41.3178601774,40.5888625283,40.8046842007,100192192,0.0,1.0
AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,41.3010740473,41.8574143585,41.2363275456,41.3730146048,115278612,0.0,1.0
AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,41.4929155339,41.5984283516,41.2651037686,41.3754126234,88845380,0.0,1.0
AAPL,2018-01-05 00:00:00+00:00,175.0,175.37,173.05,173.44,23016177,41.9653251947,42.0540518823,41.4977115711,41.5912342958,92064708,0.0,1.0
AAPL,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092,41.8094539868,42.1116043282,41.7087372064,41.8094539868,80536368,0.0,1.0
AAPL,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614,41.8046579497,41.9797133062,41.5840402401,41.8574143585,85050456,0.0,1.0
AAPL,2018-01-10 00:00:00+00:00,174.29,174.3,173.0,173.16,23589129,41.7950658753,41.7974638939,41.4857214782,41.5240897755,94356516,0.0,1.0
AAPL,2018-01-11 00:00:00+00:00,175.28,175.49,174.49,174.59,17523256,42.032469715,42.0828281052,41.843026247,41.8670064328,70093024,0.0,1.0
AAPL,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531,42.4665110785,42.5312575802,42.1211964026,42.2482913874,100158124,0.0,1.0
AAPL,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005,42.250689406,43.0180553524,42.2386993131,42.6607505836,116636020,0.0,1.0
AAPL,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734,42.9485128135,42.9844830923,41.9821113248,42.2410973317,131010936,0.0,1.0
AAPL,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512,42.9868811109,43.1883146718,42.744681234,43.0132593153,120938048,0.0,1.0
AAPL,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809,42.7950396243,43.0636177055,42.5432476731,42.831009903,123311236,0.0,1.0
AAPL,2018-01-22 00:00:00+00:00,177.0,177.78,176.6,177.3,26023683,42.4449289112,42.6319743606,42.3490081679,42.5168694687,104094732,0.0,1.0
AAPL,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531,42.4545209855,43.0300454454,42.4017645767,42.5168694687,126810124,0.0,1.0
AAPL,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257,41.7782797453,42.5168694687,41.5336818498,42.5048793758,202249028,0.0,1.0
AAPL,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.51,39661804,41.0324959661,41.9533351018,40.8934108883,41.8478222842,158647216,0.0,1.0
AAPL,2018-01-26 00:00:00+00:00,171.51,172.0,170.06,172.0,37121805,41.1284167094,41.2459196199,40.7807040149,41.2459196199,148487220,0.0,1.0
AAPL,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424,40.2771201126,40.8046842007,40.0636964587,40.8046842007,193737696,0.0,1.0
AAPL,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.53,45137026,40.0397162729,40.1356370162,39.4953660547,39.694401597,180548104,0.0,1.0
AAPL,2018-01-31 00:00:00+00:00,167.43,168.44,166.5,166.87,30984099,40.1500251277,40.3922250045,39.9270093995,40.0157360871,123936396,0.0,1.0
AAPL,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.17,38099665,40.2339557781,40.435389339,39.9893578827,40.0876766446,152398660,0.0,1.0
AAPL,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166.0,85436075,38.48819825,39.998949957,38.3922775067,39.8071084704,341744300,0.0,1.0
AAPL,2018-02-05 00:00:00+00:00,156.49,163.88,156.0,159.1,66090446,37.5265927984,39.2987285309,37.4090898878,38.1524756484,264361784,0.0,1.0
AAPL,2018-02-06 00:00:00+00:00,163.03,163.72,154.0,154.83,66625484,39.0948969514,39.2603602336,36.9294861713,37.1285217137,266501936,0.0,1.0
AAPL,2018-02-07 00:00:00+00:00,159.54,163.4,159.07,163.09,50852130,38.2579884661,39.1836236389,38.1452815927,39.1092850629,203408520,0.0,1.0
AAPL,2018-02-08 00:00:00+00:00,155.15,161.0,155.03,160.29,49594129,37.2052583083,38.6080991791,37.1764820853,38.4378398598,198376516,0.0,1.0
AAPL,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743,37.6584838204,38.0148200908,36.1729468012,37.8173905356,266894972,0.63,1.0
AAPL,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145,39.1753206472,39.4594265925,37.9233283457,38.1616884185,242240580,0.0,1.0
AAPL,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756,39.5677720801,39.6664868577,38.9201068319,38.9923371569,128419024,0.0,1.0
AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.04,39669178,40.2972983634,40.338228881,39.2162511647,39.2547740047,158676712,0.0,1.0
AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169.0,169.79,50609595,41.65041312,41.674489895,40.6897497964,40.8799563191,202438380,0.0,1.0
AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,41.5155831798,42.091018103,41.3566764646,41.4987294373,158555172,0.0,1.0
AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,41.3759378847,41.9561881628,41.272407752,41.4240914347,134124048,0.0,1.0
AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,41.1881390395,41.9224806778,41.1736929744,41.6118902799,143334056,0.0,1.0
AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,41.5324369223,41.8815501602,41.3422303996,41.3638994972,122016464,0.0,1.0
AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,42.2547401732,42.2908553357,41.7828353826,41.8141351902,133316928,0.0,1.0
AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,43.0902042666,43.1913267217,42.4256852759,42.4593927609,147545728,0.0,1.0
AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,42.9505589715,43.4537635695,42.8951823889,43.1215040742,154740660,0.0,1.0
AAPL,2018-02-28 00:00:00+00:00,178.12,180.62,178.05,179.26,33604574,42.8855516789,43.4874710546,42.8686979364,43.1600269142,134418296,0.0,1.0
AAPL,2018-03-01 00:00:00+00:00,175.0,179.78,172.66,178.54,48801970,42.134356298,43.2852261443,41.5709597624,42.986674134,195207880,0.0,1.0
AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950,42.4256852759,42.4473543734,41.5203985348,41.6046672474,153815800,0.0,1.0
AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366,42.5725536035,42.7940599338,42.0187877779,42.1849175256,113605464,0.0,1.0
AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506,42.536438441,42.9168514864,42.4064238558,42.8349904513,95154024,0.0,1.0
AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,42.1415793305,42.3390088858,41.9585958403,42.119910233,126813848,0.0,1.0
AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,42.6014457336,42.6447839286,42.1512100406,42.2499248182,92655068,0.0,1.0
AAPL,2018-03-09 00:00:00+00:00,179.98,180.0,177.39,177.96,31385134,43.3333796944,43.3381950494,42.7097912212,42.8470288388,125540536,0.0,1.0
AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,43.7523155799,43.9136299726,43.388756277,43.408017697,128221620,0.0,1.0
AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,43.3309720169,44.1808821754,43.1552115592,43.9617835226,124673616,0.0,1.0
AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,42.962597359,43.4633942795,42.8109136763,43.4152407295,116301876,0.0,1.0
AAPL,2018-03-15 00:00:00+00:00,178.65,180.24,178.07,178.5,22584565,43.0131585865,43.3959793095,42.8735132914,42.977043424,90338260,0.0,1.0
AAPL,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456,42.8614749039,43.1263194292,42.7651678038,43.0131585865,147345824,0.0,1.0
AAPL,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695,42.2065866231,42.7290526412,41.8117275127,42.6929374787,131218780,0.0,1.0
AAPL,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039,42.1921405581,42.5677382485,42.119910233,42.1921405581,77256156,0.0,1.0
AAPL,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358,41.2362925895,42.1560253956,41.233884912,42.143987008,140989432,0.0,1.0
AAPL,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170.0,41051076,40.6536346338,41.5757751174,40.5934426963,40.9305175467,164204304,0.0,1.0
AAPL,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954,39.7122327303,40.9112561266,39.7122327303,40.5428814687,160995816,0.0,1.0
AAPL,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617,41.5974442149,41.6768975725,40.0733843557,40.4658357886,145090468,0.0,1.0
AAPL,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839,40.5308430812,42.1704714606,40.1889528758,41.8165428677,155851356,0.0,1.0
AAPL,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668545,40.0830150657,40.9353329017,39.7724246678,40.2684062334,166674180,0.0,1.0
AAPL,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.81,38398505,40.396013141,41.3518611096,40.1841375208,40.4032361736,153594020,0.0,1.0
AAPL,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,166.64,37586791,40.1311686157,40.6753037314,39.5990718876,40.1215379057,150347164,0.0,1.0
AAPL,2018-04-03 00:00:00+00:00,168.39,168.75,164.88,167.64,30278046,40.5428814687,40.6295578588,39.6977866653,40.362305656,121112184,0.0,1.0
AAPL,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605489,41.3181536246,41.4144607247,39.6713022127,39.6977866653,138421956,0.0,1.0
AAPL,2018-04-05 00:00:00+00:00,172.8,174.23,172.08,172.58,26933197,41.6046672474,41.9489651303,41.4313144672,41.5516983424,107732788,0.0,1.0
AAPL,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005290,40.5404737912,41.5276215673,40.4971355962,41.1640622644,140021160,0.0,1.0
AAPL,2018-04-09 00:00:00+00:00,170.05,173.09,169.85,169.88,29017718,40.9425559342,41.674489895,40.8944023841,40.9016254166,116070872,0.0,1.0
AAPL,2018-04-10 00:00:00+00:00,173.25,174.0,171.53,173.0,28614241,41.7130127351,41.8935885478,41.2988922046,41.6528207975,114456964,0.0,1.0
AAPL,2018-04-11 00:00:00+00:00,172.44,173.92,171.7,172.23,22431640,41.5179908573,41.8743271277,41.3398227221,41.4674296298,89726560,0.0,1.0
AAPL,2018-04-12 00:00:00+00:00,174.14,175.0,173.04,173.41,22889285,41.9272960328,42.134356298,41.6624515075,41.7515355751,91557140,0.0,1.0
AAPL,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124255,42.0693490055,42.3366012083,41.8574733852,42.081387393,100497020,0.0,1.0
AAPL,2018-04-16 00:00:00+00:00,175.82,176.19,174.83,175.03,21578420,42.3317858533,42.4208699209,42.0934257805,42.1415793305,86313680,0.0,1.0
AAPL,2018-04-17 00:00:00+00:00,178.24,178.94,176.41,176.49,26605442,42.9144438089,43.0829812341,42.4738388259,42.4931002459,106421768,0.0,1.0
AAPL,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754538,42.8181367088,43.0540891041,42.5869996685,42.8109136763,83018152,0.0,1.0
AAPL,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,173.76,34808800,41.6046672474,42.2282557206,41.5709597624,41.8358042877,139235200,0.0,1.0
AAPL,2018-04-20 00:00:00+00:00,165.72,171.22,165.43,170.6,65491140,39.9000315755,41.224254202,39.8302089279,41.0749781968,261964560,0.0,1.0
AAPL,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.83,36515477,39.7844630554,40.1889528758,39.5075801425,40.1672837783,146061908,0.0,1.0
AAPL,2018-04-24 00:00:00+00:00,162.94,166.33,161.22,165.67,33692017,39.2306972297,40.0468999032,38.8165766992,39.887993188,134768068,0.0,1.0
AAPL,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382084,39.4016423324,39.8278012504,39.1030903221,39.1536515496,113528336,0.0,1.0
AAPL,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963014,39.5388799501,39.902439253,39.3342273623,39.514803175,111852056,0.0,1.0
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164.0,35655839,39.0814212246,39.5653644026,38.6745237266,39.485911045,142623356,0.0,1.0
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427424,39.7892784104,40.2708139109,38.9658527044,39.035675352,169709696,0.0,1.0
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569376,40.7138265714,40.7379033464,39.7916860879,40.0661613232,214277504,0.0,1.0
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539371,42.512361666,42.7964676113,41.8454349977,42.1897328806,266157484,0.0,1.0
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068180,42.5894073461,42.7362756737,41.9995263579,42.3462319183,136272720,0.0,1.0
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317,44.260335533,44.3614579881,42.8975900664,42.9168514864,224805268,0.0,1.0
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423,44.5805566408,45.184883694,44.4818418632,44.5853719958,169805692,0.0,1.0
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402777,44.7948399386,44.8357704561,44.2218126929,44.5396261233,113611108,0.0,1.0
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241,45.1102456914,45.1198764014,44.5950027058,44.9152238137,92844964,0.0,1.0
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289,45.7555032622,45.8349566198,45.180068339,45.2017374365,111957156,0.0,1.0
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221,45.582150482,45.9374490726,45.3066127994,45.7996802313,104848884,0.73,1.0
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772,45.4758026045,45.8093482202,45.4057096853,45.683664365,83115088,0.0,1.0
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159,45.0624960807,45.2147669052,44.7386184538,45.144673986,94780636,0.0,1.0
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186.0,186.07,19183064,45.4830535961,45.5507295182,44.9561482032,44.9730671837,76732256,0.0,1.0
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188.0,17294029,45.1954309275,45.6594943928,45.043160103,45.4395476463,69176116,0.0,1.0
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,45.0310751169,45.3936246992,44.987569167,45.2437708718,73190912,0.0,1.0
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188.0,18400787,45.3501187493,45.7465062926,45.1760949498,45.4395476463,73603148,0.0,1.0
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,45.2365198802,45.6522434012,45.144673986,45.5313935404,60962816,0.0,1.0
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.526559546,45.560397507,44.8981402701,45.0407431058,80233660,0.0,1.0
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,45.4758026045,45.6425754123,45.0069051447,45.6256564318,92935900,0.0,1.0
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.5797334847,45.8383521868,45.3549527437,45.4951385822,69843852,0.0,1.0
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,45.4153776741,45.6208224374,45.1664269609,45.3428677577,90056300,0.0,1.0
AAPL,2018-05-30 00:00:00+00:00,187.5,188.0,186.78,187.72,18690547,45.3186977855,45.4395476463,45.144673986,45.3718717242,74762188,0.0,1.0
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,45.1664269609,45.4951385822,44.9899861642,45.2510218635,109931172,0.0,1.0
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442510,45.9809550225,45.9857890169,45.3791227159,45.437130649,93770040,0.0,1.0
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266174,46.3652575797,46.7495601369,46.2492417134,46.3193346326,105064696,0.0,1.0
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21565963,46.7229731675,46.8752439921,46.4933584321,46.6649652344,86263852,0.0,1.0
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619,46.884911981,46.9090819531,46.3870105546,46.8003170784,83734476,0.0,1.0
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347180,46.7592281258,46.9380859197,46.4885244377,46.9235839364,85388720,0.0,1.0
AAPL,2018-06-08 00:00:00+00:00,191.7,192.0,189.77,191.17,26656799,46.3338366159,46.4063465324,45.8673561534,46.2057357635,106627196,0.0,1.0
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460,46.2202377468,46.3990955407,45.9737040308,46.2492417134,73233840,0.0,1.0
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911141,46.4740224544,46.5537833625,46.2009017691,46.2589097022,67644564,0.0,1.0
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393,46.0921368944,46.6190422873,46.0292949668,46.5078604154,86553572,0.0,1.0
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074,46.1163068665,46.3024156521,45.976121028,46.2975816577,86440296,0.0,1.0
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160,45.6425754123,45.9616190448,45.5023895739,45.930198081,246876640,0.0,1.0
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865,45.6184054402,45.7344213065,45.246187869,45.4105436797,73939460,0.0,1.0
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455,44.8812212895,45.0359091113,44.3398139133,44.7482864427,134313820,0.0,1.0
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701,45.076998064,45.246187869,44.8908892784,45.0407431058,82514804,0.0,1.0
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898,44.8256303536,45.5241425488,44.6999464984,45.2582728551,102847592,0.0,1.0
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447,44.695112504,44.9924031614,44.6419385652,44.9851521698,108801788,0.0,1.0
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096,44.0304382698,44.695112504,43.6823906708,44.3277289273,126652384,0.0,1.0
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201,44.5766796404,45.0842490556,44.1198671667,44.2286320414,98276804,0.0,1.0
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25285328,44.5114207156,45.2655238468,44.4799997518,44.7700394176,101141312,0.0,1.0
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235,44.8352983425,45.0069051447,44.4244088159,44.4969187323,69460940,0.0,1.0
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666,44.7410354511,45.2437708718,44.2092960637,45.0262411225,90950664,0.0,1.0
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343,45.2413538746,45.2703578412,44.3325629217,44.4292428103,70925372,0.0,1.0
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806,44.4534127825,45.4274626602,44.3615668883,45.3887907047,55819224,0.0,1.0
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248,44.8111283703,45.055245089,44.5404246822,44.7772904093,66416992,0.0,1.0
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485245,45.4322966546,45.5434785265,44.762788426,44.8159623647,69940980,0.0,1.0
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634,46.0631329278,46.0873028999,45.7537572842,45.8020972285,79026536,0.0,1.0
